,lat,lng,timestamp
99,42.31033361339526,-71.11490082584605,2021-07-17 03:27:32
100,42.31048169901499,-71.11477147955196,2021-07-17 03:27:34
101,42.31063285527999,-71.11467468285777,2021-07-17 03:27:36
102,42.31079594895751,-71.11460912654373,2021-07-17 03:27:38
103,42.31095778134679,-71.11455726220929,2021-07-17 03:27:40
104,42.311110607141,-71.11451174893112,2021-07-17 03:27:42
105,42.31125297409439,-71.11446840438427,2021-07-17 03:27:44
106,42.31140524081709,-71.11441971849528,2021-07-17 03:27:49
107,42.31154199522762,-71.11438173092293,2021-07-17 03:28:09
108,42.31167072348394,-71.11447827886505,2021-07-17 03:28:18
109,42.31177896260802,-71.11462612552945,2021-07-17 03:28:24
110,42.31190219923557,-71.11481560808363,2021-07-17 03:28:27
111,42.31202017575133,-71.11498928846572,2021-07-17 03:28:29
112,42.31213813864813,-71.11516687426383,2021-07-17 03:28:31
113,42.31227530658243,-71.11534921766194,2021-07-17 03:28:33
114,42.31241356369353,-71.1155443471905,2021-07-17 03:28:35
115,42.31256176797724,-71.11575046402928,2021-07-17 03:28:37
116,42.31271970519069,-71.11597032571609,2021-07-17 03:28:39
117,42.31288192875031,-71.11619474116294,2021-07-17 03:28:41
118,42.31304266412789,-71.1164225444792,2021-07-17 03:28:43
119,42.31321136536017,-71.116655035795,2021-07-17 03:28:45
120,42.3133832773436,-71.1168943246225,2021-07-17 03:28:47
121,42.31356059152154,-71.11713969480388,2021-07-17 03:28:49
122,42.31373642633119,-71.11737996437914,2021-07-17 03:28:51
123,42.31390375037221,-71.11761828719405,2021-07-17 03:28:53
124,42.31406781237686,-71.1178423968944,2021-07-17 03:28:55
125,42.31421462806914,-71.11804454194834,2021-07-17 03:28:57
126,42.31432906572534,-71.11821160730425,2021-07-17 03:28:59
127,42.3144319771007,-71.11833377420098,2021-07-17 03:29:03
128,42.31461372757429,-71.11834700477964,2021-07-17 03:29:08
129,42.31475916512253,-71.11816380027238,2021-07-17 03:29:10
130,42.31490264996405,-71.1179568198599,2021-07-17 03:29:12
131,42.31502824262543,-71.11774793644543,2021-07-17 03:29:14
132,42.31512553007583,-71.11757241285169,2021-07-17 03:29:17
133,42.31522289791165,-71.1174116740486,2021-07-17 03:29:37
134,42.31535115407134,-71.11719111660797,2021-07-17 03:29:40
135,42.31546121498606,-71.11704624666768,2021-07-17 03:29:42
136,42.31561526401583,-71.11692369258316,2021-07-17 03:29:44
137,42.31581621887018,-71.1168251756669,2021-07-17 03:29:46
138,42.31605924107412,-71.1167487202832,2021-07-17 03:29:48
139,42.31619409873956,-71.11671833121942,2021-07-17 03:29:49
140,42.31633426693319,-71.11669609342474,2021-07-17 03:29:50
141,42.31647858022934,-71.11668126028934,2021-07-17 03:29:51
142,42.31662270598025,-71.1166704971708,2021-07-17 03:29:52
143,42.31676811161108,-71.1166664973667,2021-07-17 03:29:53
144,42.31691179475316,-71.1166659100615,2021-07-17 03:29:54
145,42.31705641006918,-71.11666893737376,2021-07-17 03:29:55
146,42.31720295304785,-71.11667562903169,2021-07-17 03:29:56
147,42.31734522439887,-71.11667959449578,2021-07-17 03:29:57
148,42.31748495094222,-71.11667616767966,2021-07-17 03:29:58
149,42.31762549513439,-71.11666023682027,2021-07-17 03:29:59
150,42.31787749776296,-71.11659157685311,2021-07-17 03:30:01
151,42.31810441350613,-71.11649037364144,2021-07-17 03:30:03
152,42.31831920610607,-71.11640833935284,2021-07-17 03:30:05
153,42.31852988092195,-71.11638401714245,2021-07-17 03:30:07
154,42.3187300904854,-71.11645880520923,2021-07-17 03:30:09
155,42.31893351912551,-71.11660343470324,2021-07-17 03:30:11
156,42.31912789687357,-71.11678671499834,2021-07-17 03:30:13
157,42.31932508576485,-71.11695990007763,2021-07-17 03:30:15
158,42.31952762737905,-71.11706309723766,2021-07-17 03:30:17
159,42.31973284610579,-71.11708957538539,2021-07-17 03:30:19
160,42.31991088741351,-71.11706254682232,2021-07-17 03:30:21
161,42.32008593612426,-71.11697970470223,2021-07-17 03:30:24
162,42.32022821983644,-71.11689109472137,2021-07-17 03:30:27
163,42.3203701975627,-71.11678764230386,2021-07-17 03:30:31
164,42.32050972004573,-71.11667686021214,2021-07-17 03:30:47
165,42.3206465590323,-71.11658928693629,2021-07-17 03:30:50
166,42.32077446430572,-71.11652435149864,2021-07-17 03:30:52
167,42.32091555766814,-71.11649191604813,2021-07-17 03:30:54
168,42.32107999479148,-71.11650290347104,2021-07-17 03:30:56
169,42.32127953572923,-71.11656395454393,2021-07-17 03:30:58
170,42.32150015724608,-71.11664157751146,2021-07-17 03:31:00
171,42.32174738224457,-71.11670527305684,2021-07-17 03:31:02
172,42.32201173546485,-71.11677064722704,2021-07-17 03:31:04
173,42.32227940645399,-71.11679498934922,2021-07-17 03:31:06
174,42.32241666370344,-71.11678047301217,2021-07-17 03:31:07
175,42.32265870401006,-71.11664941899322,2021-07-17 03:31:09
176,42.32282455042002,-71.11644052025416,2021-07-17 03:31:11
177,42.32294131404077,-71.11618280851717,2021-07-17 03:31:13
178,42.32303198059332,-71.11589130164427,2021-07-17 03:31:15
179,42.3231273043613,-71.11561166870575,2021-07-17 03:31:17
180,42.32324884226099,-71.1153673098045,2021-07-17 03:31:19
181,42.32336532767293,-71.11519304830816,2021-07-17 03:31:21
182,42.32347210477931,-71.11507203403347,2021-07-17 03:31:23
183,42.32359080947392,-71.11497250550877,2021-07-17 03:31:26
184,42.32373793646207,-71.11488684865728,2021-07-17 03:31:59
185,42.32390070255809,-71.11480290622252,2021-07-17 03:32:02
186,42.32404384691672,-71.11474676041742,2021-07-17 03:32:04
187,42.32419667914749,-71.11468240292699,2021-07-17 03:32:06
188,42.32434448013844,-71.11460466148152,2021-07-17 03:32:08
189,42.32450053053689,-71.11450224658707,2021-07-17 03:32:10
190,42.32464788507592,-71.11434205837539,2021-07-17 03:32:12
191,42.3247782309976,-71.11413233580484,2021-07-17 03:32:14
192,42.32488580680985,-71.11388784018469,2021-07-17 03:32:16
193,42.32499684284809,-71.1136349895559,2021-07-17 03:32:18
194,42.32511359468949,-71.1133802167497,2021-07-17 03:32:20
195,42.32524583751204,-71.11313581458631,2021-07-17 03:32:22
196,42.32541353511937,-71.11294909650141,2021-07-17 03:32:24
197,42.32550849728158,-71.11287853540846,2021-07-17 03:32:25
198,42.32561066311285,-71.11282897974938,2021-07-17 03:32:26
199,42.32582041026557,-71.11277229089822,2021-07-17 03:32:28
200,42.32605623582671,-71.11276306326262,2021-07-17 03:32:30
201,42.32631153210097,-71.11275720245531,2021-07-17 03:32:32
202,42.32657521337879,-71.11275526397118,2021-07-17 03:32:34
203,42.32681253260701,-71.11268252422931,2021-07-17 03:32:36
204,42.32703688613413,-71.11253107797803,2021-07-17 03:32:38
205,42.3272728566944,-71.1123632735778,2021-07-17 03:32:40
206,42.32740537926596,-71.112279872065,2021-07-17 03:32:41
207,42.3275319533096,-71.11220587855021,2021-07-17 03:32:42
208,42.32766241010498,-71.11212998509295,2021-07-17 03:32:43
209,42.32779376338816,-71.11206541860304,2021-07-17 03:32:44
210,42.32793118481993,-71.11200837554058,2021-07-17 03:32:45
211,42.32807261802645,-71.11195994152106,2021-07-17 03:32:46
212,42.32821252543887,-71.11191728549224,2021-07-17 03:32:47
213,42.32835639657259,-71.11188283924945,2021-07-17 03:32:48
214,42.32850407361751,-71.11186596986066,2021-07-17 03:32:49
215,42.32865158712342,-71.11185382273025,2021-07-17 03:32:50
216,42.32879088286279,-71.11184503471105,2021-07-17 03:32:51
217,42.32893614790241,-71.11184927831907,2021-07-17 03:32:52
218,42.32907628369247,-71.11186412192858,2021-07-17 03:32:53
219,42.32921666313558,-71.11188959697859,2021-07-17 03:32:54
220,42.32936175330372,-71.1119155899843,2021-07-17 03:32:55
221,42.32950644630511,-71.11196234983429,2021-07-17 03:32:56
222,42.32964176242336,-71.1120261023978,2021-07-17 03:32:57
223,42.32977541543929,-71.11209848290581,2021-07-17 03:32:58
224,42.32991596522111,-71.11217231938743,2021-07-17 03:32:59
225,42.33005800096022,-71.11225823737469,2021-07-17 03:33:00
226,42.3301918344841,-71.11235618456517,2021-07-17 03:33:01
227,42.33032555280052,-71.11246213770356,2021-07-17 03:33:02
228,42.33045549740572,-71.11257279969148,2021-07-17 03:33:03
229,42.3305849134322,-71.11268184535267,2021-07-17 03:33:04
230,42.33071623036957,-71.11278031251383,2021-07-17 03:33:05
231,42.33084330330266,-71.11286144359958,2021-07-17 03:33:06
232,42.33097176739538,-71.11292366298439,2021-07-17 03:33:07
233,42.33121838499012,-71.11297765152621,2021-07-17 03:33:09
234,42.33145755746099,-71.11296395465378,2021-07-17 03:33:11
235,42.33167590281834,-71.1129295659306,2021-07-17 03:33:13
236,42.33190682127569,-71.11287939688279,2021-07-17 03:33:15
237,42.33215310117524,-71.11282579435142,2021-07-17 03:33:17
238,42.33240473165827,-71.11274296827199,2021-07-17 03:33:19
239,42.33265647242914,-71.11259932049381,2021-07-17 03:33:21
240,42.33278442724284,-71.11250578413944,2021-07-17 03:33:22
241,42.33290744171167,-71.11240270800853,2021-07-17 03:33:23
242,42.33303241907158,-71.11228496022285,2021-07-17 03:33:24
243,42.33314956046421,-71.11217365196403,2021-07-17 03:33:25
244,42.33326938760707,-71.11205444577077,2021-07-17 03:33:26
245,42.33338771719261,-71.11193654684229,2021-07-17 03:33:27
246,42.33350416744879,-71.1118170892314,2021-07-17 03:33:28
247,42.33361866826427,-71.11170207171976,2021-07-17 03:33:29
248,42.33373275609006,-71.11158713607499,2021-07-17 03:33:30
249,42.33384336510542,-71.11147258606145,2021-07-17 03:33:31
250,42.33395277686878,-71.11135753813429,2021-07-17 03:33:32
251,42.33414750216349,-71.11111886777874,2021-07-17 03:33:34
252,42.33431217042126,-71.11088719466841,2021-07-17 03:33:36
253,42.33446889922251,-71.11064986455872,2021-07-17 03:33:38
254,42.33461925077648,-71.11041006860592,2021-07-17 03:33:40
255,42.33478812593074,-71.11018435704763,2021-07-17 03:33:42
256,42.33500226476235,-71.110000086531,2021-07-17 03:33:44
257,42.3352103273913,-71.10985124773048,2021-07-17 03:33:46
258,42.33542876550956,-71.1097677458622,2021-07-17 03:33:48
259,42.33563362039376,-71.10975097983948,2021-07-17 03:33:50
260,42.33579053259023,-71.10977645132779,2021-07-17 03:33:52
261,42.33594156318127,-71.10981025127624,2021-07-17 03:33:56
262,42.33610709163953,-71.10980828232333,2021-07-17 03:35:11
263,42.33628141669706,-71.10990039648804,2021-07-17 03:35:14
264,42.33647854017879,-71.11002858420036,2021-07-17 03:35:17
265,42.33665374529369,-71.11017047534786,2021-07-17 03:35:19
266,42.33686256952617,-71.1103419418572,2021-07-17 03:35:21
267,42.33710883857294,-71.11048779085415,2021-07-17 03:35:23
268,42.33724177027327,-71.11054855691344,2021-07-17 03:35:24
269,42.3373898948698,-71.1105846104677,2021-07-17 03:35:25
270,42.33753779527081,-71.11059652606811,2021-07-17 03:35:26
271,42.33768777778193,-71.1105894308327,2021-07-17 03:35:27
272,42.33782864539962,-71.11055625712939,2021-07-17 03:35:28
273,42.33797250318467,-71.11049310095005,2021-07-17 03:35:29
274,42.3381172328372,-71.11043799637714,2021-07-17 03:35:30
275,42.3382656914857,-71.11039183138406,2021-07-17 03:35:31
276,42.3384186009289,-71.1103554283851,2021-07-17 03:35:32
277,42.33857950592455,-71.11033134390532,2021-07-17 03:35:33
278,42.33873539045523,-71.11032035951264,2021-07-17 03:35:34
279,42.33888726296166,-71.11031633358276,2021-07-17 03:35:35
280,42.33903449552459,-71.11031706058623,2021-07-17 03:35:36
281,42.33917579373153,-71.11031809353338,2021-07-17 03:35:37
282,42.33944005603002,-71.11028225633547,2021-07-17 03:35:39
283,42.339674559983,-71.11018368807098,2021-07-17 03:35:41
284,42.33990014472585,-71.11009139078342,2021-07-17 03:35:43
285,42.3400365003341,-71.11001942734195,2021-07-17 03:35:45
286,42.3401684664788,-71.10994302918391,2021-07-17 03:35:50
287,42.34034734611189,-71.10980109191658,2021-07-17 03:36:39
288,42.34052955848041,-71.10965302419785,2021-07-17 03:36:41
289,42.34071420961596,-71.10945141114172,2021-07-17 03:36:43
290,42.34086827697721,-71.10916360602049,2021-07-17 03:36:45
291,42.34093074661416,-71.10898338568093,2021-07-17 03:36:46
292,42.34097517758262,-71.10878903400084,2021-07-17 03:36:47
293,42.3410168422006,-71.10858902764508,2021-07-17 03:36:48
294,42.34106740365817,-71.10838196885912,2021-07-17 03:36:49
295,42.34112797943959,-71.10817691960851,2021-07-17 03:36:50
296,42.34119477204771,-71.10796876917841,2021-07-17 03:36:51
297,42.34126267743907,-71.10777086069027,2021-07-17 03:36:52
298,42.3413348991027,-71.10758227186352,2021-07-17 03:36:53
299,42.34140919481096,-71.10740349495595,2021-07-17 03:36:54
300,42.34148780776718,-71.10723424725373,2021-07-17 03:36:55
301,42.34157399378066,-71.10707469023528,2021-07-17 03:36:56
302,42.34166693286179,-71.10692831730408,2021-07-17 03:36:57
303,42.34177093995878,-71.10679599940177,2021-07-17 03:36:58
304,42.34188366076317,-71.10667173870354,2021-07-17 03:36:59
305,42.34200723247933,-71.1065558810296,2021-07-17 03:37:00
306,42.34213657479246,-71.10644515564009,2021-07-17 03:37:01
307,42.34227517291012,-71.10633499943012,2021-07-17 03:37:02
308,42.3424187884438,-71.10623085699321,2021-07-17 03:37:03
309,42.34255983505662,-71.10612909344408,2021-07-17 03:37:04
310,42.34270063092054,-71.10602538833577,2021-07-17 03:37:05
311,42.3428341911828,-71.10591500529371,2021-07-17 03:37:06
312,42.34295872948019,-71.1057861238268,2021-07-17 03:37:07
313,42.34307219593037,-71.10564953784966,2021-07-17 03:37:08
314,42.34317910899412,-71.1055043278374,2021-07-17 03:37:09
315,42.3432883615757,-71.10536183360908,2021-07-17 03:37:10
316,42.34339098933259,-71.10522494115385,2021-07-17 03:37:11
317,42.34356309452716,-71.10497246022688,2021-07-17 03:37:12
318,42.34371553401683,-71.104750453808,2021-07-17 03:37:14
319,42.34385491105625,-71.1045679389605,2021-07-17 03:37:16
320,42.34395281762367,-71.1044413867889,2021-07-17 03:37:20
321,42.34394985791047,-71.10444748104881,2021-07-17 03:37:25
322,42.34409712295386,-71.10424214414364,2021-07-17 03:38:25
323,42.3442246660597,-71.10407230563297,2021-07-17 03:38:27
324,42.34434446290437,-71.10391737961329,2021-07-17 03:38:29
325,42.34449074073819,-71.10384885120368,2021-07-17 03:38:31
326,42.34464884433986,-71.1039394837845,2021-07-17 03:38:33
327,42.34483878774975,-71.10408199353378,2021-07-17 03:38:35
328,42.34505230212177,-71.10421281868014,2021-07-17 03:38:37
329,42.34525468541615,-71.10432397971277,2021-07-17 03:38:39
330,42.34545068128527,-71.10441987286521,2021-07-17 03:38:41
331,42.34563989300838,-71.10452141810774,2021-07-17 03:38:43
332,42.34583380719221,-71.10461421056864,2021-07-17 03:38:44
333,42.3459943794118,-71.10468724536142,2021-07-17 03:38:46
334,42.34613500681498,-71.10474291138753,2021-07-17 03:38:48
335,42.34626923410016,-71.10479443644314,2021-07-17 03:38:50
336,42.34641142837689,-71.10486626109693,2021-07-17 03:38:54
337,42.34657111714969,-71.10493597635036,2021-07-17 03:39:11
338,42.34673483557613,-71.10503129092709,2021-07-17 03:39:13
339,42.34693504610321,-71.1051463937315,2021-07-17 03:39:15
340,42.34717065380788,-71.10528072497411,2021-07-17 03:39:17
341,42.34741740110694,-71.10542661220298,2021-07-17 03:39:19
342,42.34766950321054,-71.10556132294545,2021-07-17 03:39:21
343,42.34791695117519,-71.10568844114975,2021-07-17 03:39:23
344,42.34814872436112,-71.10579914875291,2021-07-17 03:39:25
345,42.3483385104135,-71.10589787778646,2021-07-17 03:39:27
346,42.34846230025577,-71.10605609778578,2021-07-17 03:39:29
347,42.34852081716837,-71.10630272092818,2021-07-17 03:39:31
348,42.34857888421671,-71.10657545166319,2021-07-17 03:39:33
349,42.3486356609435,-71.1068378886779,2021-07-17 03:39:35
350,42.3486919217452,-71.10712040334204,2021-07-17 03:39:37
351,42.34873973986976,-71.10744361427626,2021-07-17 03:39:39
352,42.34877580358358,-71.10778484214826,2021-07-17 03:39:41
353,42.34881113721199,-71.10811126327847,2021-07-17 03:39:43
354,42.34884013626434,-71.10836718354858,2021-07-17 03:39:45
355,42.34886140046111,-71.1085550377009,2021-07-17 03:39:47
356,42.34890177459869,-71.10877584908836,2021-07-17 03:40:33
357,42.34896620031231,-71.10895068807301,2021-07-17 03:40:38
358,42.3490800922366,-71.10907784954698,2021-07-17 03:40:42
359,42.34924374395133,-71.10918381101602,2021-07-17 03:40:46
360,42.34943754449658,-71.10923055170618,2021-07-17 03:40:49
361,42.34958280350613,-71.10926510502964,2021-07-17 03:40:51
362,42.34972186726008,-71.10929783461897,2021-07-17 03:40:53
363,42.3498650569852,-71.10932367621514,2021-07-17 03:40:57
364,42.35005585506877,-71.10934594916593,2021-07-17 03:42:17
365,42.35020122539336,-71.10938104045142,2021-07-17 03:42:19
366,42.35033174987989,-71.10945861089681,2021-07-17 03:42:21
367,42.35047986721878,-71.10963263184404,2021-07-17 03:42:24
368,42.35051196367738,-71.10981602422365,2021-07-17 03:42:26
369,42.35051196367738,-71.10981602422365,2021-07-17 03:42:26
370,42.35053339870255,-71.11000748448191,2021-07-17 03:42:28
371,42.35063176663544,-71.11022148262792,2021-07-17 03:42:31
372,42.35057731712349,-71.11038986645404,2021-07-17 03:43:17
373,42.35060455262431,-71.11060725094016,2021-07-17 03:43:22
374,42.35062834631599,-71.11079815260327,2021-07-17 03:43:25
375,42.35082649207564,-71.11083936728826,2021-07-17 03:43:28
376,42.35096613344604,-71.11081699656131,2021-07-17 03:43:30
377,42.35115433056465,-71.11079159745493,2021-07-17 03:43:32
378,42.35136069737598,-71.1107597614295,2021-07-17 03:43:34
379,42.35157261781774,-71.11073203032117,2021-07-17 03:43:36
380,42.35179591631154,-71.11070282003591,2021-07-17 03:43:38
381,42.35205102723663,-71.11066636104594,2021-07-17 03:43:40
382,42.35218968159305,-71.11064285207135,2021-07-17 03:43:41
383,42.35232421792253,-71.11062248160752,2021-07-17 03:43:42
384,42.35258609495886,-71.11058760446996,2021-07-17 03:43:44
385,42.35284116524751,-71.11055161298657,2021-07-17 03:43:46
386,42.35308103316368,-71.11051687162309,2021-07-17 03:43:48
387,42.3532661946137,-71.11049220585889,2021-07-17 03:43:50
388,42.35342970464684,-71.11050081120958,2021-07-17 03:43:53
389,42.35357188058686,-71.11047578445671,2021-07-17 03:44:03
390,42.35376542046595,-71.11039832839784,2021-07-17 03:44:06
391,42.35393930855869,-71.11032766972998,2021-07-17 03:44:08
392,42.35412513722711,-71.11030788910368,2021-07-17 03:44:10
393,42.35430990611411,-71.11038385905698,2021-07-17 03:44:12
394,42.35451423734185,-71.11039551019914,2021-07-17 03:44:14
395,42.35472384561046,-71.110332503765,2021-07-17 03:44:16
396,42.35491462233757,-71.11028466691026,2021-07-17 03:44:18
397,42.3550508677553,-71.11024905149593,2021-07-17 03:44:20
398,42.35511689258655,-71.11005207295831,2021-07-17 03:44:23
399,42.35506450816889,-71.10985786685325,2021-07-17 03:44:25
400,42.35500354260932,-71.10960156450233,2021-07-17 03:44:27
401,42.35494443401541,-71.10929818508994,2021-07-17 03:44:29
402,42.35488985819521,-71.10896894628287,2021-07-17 03:44:31
403,42.35483641040112,-71.10863259227183,2021-07-17 03:44:33
404,42.35479172459033,-71.10829954559605,2021-07-17 03:44:35
405,42.35474523789635,-71.1079720837775,2021-07-17 03:44:36
406,42.35473287706576,-71.10764938869622,2021-07-17 03:44:38
407,42.35478098982821,-71.10733678129913,2021-07-17 03:44:40
408,42.35488211938827,-71.10705406526883,2021-07-17 03:44:42
409,42.3549905492393,-71.10678762082019,2021-07-17 03:44:44
410,42.35510437512954,-71.10654170439986,2021-07-17 03:44:46
411,42.35523333988944,-71.10632467869928,2021-07-17 03:44:48
412,42.35538590248665,-71.10616035852684,2021-07-17 03:44:50
413,42.35554429281806,-71.10596375349382,2021-07-17 03:44:52
414,42.35572082064314,-71.10577686802372,2021-07-17 03:44:54
415,42.35589464642796,-71.10557834152529,2021-07-17 03:44:56
416,42.35606789728892,-71.10538449887737,2021-07-17 03:44:58
417,42.35624789174005,-71.10518700598713,2021-07-17 03:45:00
418,42.35643314638607,-71.1049914197062,2021-07-17 03:45:02
419,42.35661477821876,-71.10480430947904,2021-07-17 03:45:04
420,42.35679074588938,-71.1046175153475,2021-07-17 03:45:06
421,42.35696170856762,-71.10444003125905,2021-07-17 03:45:08
422,42.35712696031867,-71.10426722462277,2021-07-17 03:45:10
423,42.35728640315424,-71.10410088227223,2021-07-17 03:45:12
424,42.35740048546352,-71.10391022168372,2021-07-17 03:45:14
425,42.35743504817972,-71.10365582614614,2021-07-17 03:45:16
426,42.35743231972623,-71.1033849207152,2021-07-17 03:45:18
427,42.35749586768991,-71.10314401058109,2021-07-17 03:45:20
428,42.35760585175062,-71.1029356331103,2021-07-17 03:45:22
429,42.35770551152965,-71.10269812795477,2021-07-17 03:45:24
430,42.3578220531711,-71.10246205906897,2021-07-17 03:45:26
431,42.35794413492274,-71.1022110489464,2021-07-17 03:45:28
432,42.35807860875805,-71.10194891478272,2021-07-17 03:45:30
433,42.35819800932561,-71.10165137374405,2021-07-17 03:45:32
434,42.35834119607701,-71.10137443007844,2021-07-17 03:45:34
435,42.3584762062886,-71.10108335258947,2021-07-17 03:45:36
